link,title,update,views,city,make,model,year,ban_type,colour,engine,ride,transmission,gear,is_new,price
https://turbo.az/autos/7763029-bmw-745,"BMW 745, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1271,Bakı,BMW,745,2004,Sedan,Qara,4.4 L/333 a.g./Benzin,307 000 km,Avtomat,Arxa,Xeyr,12 400 AZN
https://turbo.az/autos/7726427-kia-cerato,"Kia Cerato, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1706,Bakı,Kia,Cerato,2008,Sedan,Tünd qırmızı,2.0 L/143 a.g./Benzin,205 000 km,Avtomat,Ön,Xeyr,13 300 AZN
https://turbo.az/autos/7769926-lada-vaz-2107,"LADA (VAZ) 2107, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1051,Bakı,LADA (VAZ),2107,2007,Sedan,Qırmızı,1.6 L/75 a.g./Benzin,100 000 km,Mexaniki,Arxa,Xeyr,7 300 AZN
https://turbo.az/autos/7715270-toyota-prado,"Toyota Prado, ",Yeniləndi: 26.09.2023,Baxışların sayı: 3253,Bakı,Toyota,Prado,2021,Offroader / SUV,Qara,2.8 L/200 a.g./Dizel,51 000 km,Avtomat,Tam,Xeyr,48 800 USD
https://turbo.az/autos/7601910-bmw-520,"BMW 520, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1270,Bakı,BMW,520,2017,Sedan,Ağ,2.0 L/190 a.g./Dizel,112 000 km,Avtomat,Arxa,Xeyr,38 000 USD
https://turbo.az/autos/7714526-lada-vaz-2106,"LADA (VAZ) 2106, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1510,Tovuz,LADA (VAZ),2106,1999,Sedan,Ağ,1.5 L/65 a.g./Benzin,45 000 km,Mexaniki,Arxa,Xeyr,5 900 AZN
https://turbo.az/autos/7704899-toyota-land-cruiser,"Toyota Land Cruiser, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1575,Bakı,Toyota,Land Cruiser,2013,Offroader / SUV,Ağ,4.0 L/282 a.g./Benzin,125 000 km,Avtomat,Tam,Xeyr,42 800 USD
https://turbo.az/autos/7639171-toyota-camry,"Toyota Camry, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4795,Bakı,Toyota,Camry,2023,Sedan,Qara,2.5 L/218 a.g./Hibrid,0 km,Avtomat,Ön,Bəli,46 900 USD
https://turbo.az/autos/7592987-land-rover-range-rover,"Land Rover Range Rover, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4889,Bakı,Land Rover,Range Rover,2019,Offroader / SUV,Ağ,5.0 L/510 a.g./Benzin,54 000 km,Avtomat,Tam,Xeyr,118 500 USD
https://turbo.az/autos/7769860-lada-vaz-2106,"LADA (VAZ) 2106, ",Yeniləndi: 26.09.2023,Baxışların sayı: 317,Qazax,LADA (VAZ),2106,1999,Sedan,Ağ,1.6 L/75 a.g./Benzin,21 453 km,Mexaniki,Arxa,Xeyr,5 400 AZN
https://turbo.az/autos/7741892-mercedes-c-280,"Mercedes C 280, ",Yeniləndi: 26.09.2023,Baxışların sayı: 6090,Bakı,Mercedes,C 280,1995,Sedan,Yaş Asfalt,2.8 L/193 a.g./Benzin,362 000 km,Avtomat,Arxa,Xeyr,8 100 AZN
https://turbo.az/autos/7733834-chevrolet-malibu,"Chevrolet Malibu, ",Yeniləndi: 26.09.2023,Baxışların sayı: 3192,Bakı,Chevrolet,Malibu,2016,Sedan,Qara,1.5 L/160 a.g./Benzin,160 000 km,Avtomat,Ön,Xeyr,19 800 AZN
https://turbo.az/autos/6883345-lada-vaz-21011,"LADA (VAZ) 21011, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1379,Bakı,LADA (VAZ),21011,1981,Sedan,Bej,1.5 L/75 a.g./Benzin,45 690 km,Mexaniki,Arxa,Xeyr,1 700 AZN
https://turbo.az/autos/7769870-kia-rio,"Kia Rio, ",Yeniləndi: 26.09.2023,Baxışların sayı: 479,Bakı,Kia,Rio,2009,Hetçbek,Gümüşü,1.5 L/109 a.g./Dizel,201 000 km,Mexaniki,Ön,Xeyr,14 700 AZN
https://turbo.az/autos/7753285-kia-ceed,"Kia Ceed, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1682,Qəbələ,Kia,Ceed,2007,Hetçbek,Boz,1.4 L/109 a.g./Benzin,223 262 km,Mexaniki,Ön,Xeyr,12 300 AZN
https://turbo.az/autos/7769872-gaz-2705,"GAZ 2705, ",Yeniləndi: 26.09.2023,Baxışların sayı: 254,Ağcabədi,GAZ,2705,1999,Mikroavtobus,Boz,2.4 L/96 a.g./Benzin,100 000 km,Mexaniki,Arxa,Xeyr,8 000 AZN
https://turbo.az/autos/7728746-ford-fusion,"Ford Fusion, ",Yeniləndi: 26.09.2023,Baxışların sayı: 3478,Bakı,Ford,Fusion,2017,Sedan,Gümüşü,1.5 L/184 a.g./Benzin,90 000 km,Avtomat,Ön,Xeyr,20 700 AZN
https://turbo.az/autos/7769881-bmw-528,"BMW 528, ",Yeniləndi: 26.09.2023,Baxışların sayı: 205,Bakı,BMW,528,2014,Sedan,Qəhvəyi,2.0 L/245 a.g./Benzin,93 342 km,Avtomat,Arxa,Xeyr,22 800 USD
https://turbo.az/autos/7741462-ford-fusion,"Ford Fusion, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1765,Bakı,Ford,Fusion,2014,Sedan,Qara,1.5 L/180 a.g./Benzin,96 000 km,Avtomat,Ön,Xeyr,20 700 AZN
https://turbo.az/autos/7769876-lada-vaz-2106,"LADA (VAZ) 2106, ",Yeniləndi: 26.09.2023,Baxışların sayı: 929,Balakən,LADA (VAZ),2106,1983,Sedan,Qara,1.5 L/65 a.g./Benzin,18 000 km,Mexaniki,Arxa,Xeyr,7 000 AZN
https://turbo.az/autos/7769878-ford-transit,"Ford Transit, ",Yeniləndi: 26.09.2023,Baxışların sayı: 403,İmişli,Ford,Transit,1997,Furqon,Ağ,2.5 L/140 a.g./Dizel,520 628 km,Mexaniki,Arxa,Xeyr,16 300 AZN
https://turbo.az/autos/7769879-mercedes-190,"Mercedes 190, ",Yeniləndi: 26.09.2023,Baxışların sayı: 388,Bakı,Mercedes,190,1990,Sedan,Gümüşü,2.0 L/122 a.g./Benzin,316 500 km,Avtomat,Arxa,Xeyr,6 700 AZN
https://turbo.az/autos/7769889-toyota-corolla,"Toyota Corolla, ",Yeniləndi: 26.09.2023,Baxışların sayı: 174,Bakı,Toyota,Corolla,2019,Sedan,Qara,1.8 L/136 a.g./Benzin,88 km,Avtomat,Ön,Bəli,36 000 AZN
https://turbo.az/autos/7762874-toyota-prado,"Toyota Prado, ",Yeniləndi: 27.09.2023,Baxışların sayı: 583,Bakı,Toyota,Prado,2008,Offroader / SUV,Ağ,2.7 L/163 a.g./Benzin,188 200 km,Avtomat,Arxa,Xeyr,36 500 AZN
https://turbo.az/autos/7769882-kia-rio,"Kia Rio, ",Yeniləndi: 26.09.2023,Baxışların sayı: 396,Bakı,Kia,Rio,2005,Hetçbek,Gümüşü,1.4 L/97 a.g./Benzin,223 000 km,Mexaniki,Ön,Xeyr,10 000 AZN
https://turbo.az/autos/7769890-mercedes-vito,"Mercedes Vito, ",Yeniləndi: 26.09.2023,Baxışların sayı: 438,Bakı,Mercedes,Vito,2002,Minivan,Gümüşü,2.2 L/122 a.g./Dizel,580 000 km,Mexaniki,Ön,Xeyr,15 500 AZN
https://turbo.az/autos/7708301-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 8402,Şirvan,Kia,Sorento,2004,Offroader / SUV,Qara,2.5 L/140 a.g./Dizel,259 000 km,Avtomat,Arxa,Xeyr,12 299 AZN
https://turbo.az/autos/7754898-toyota-rav4,"Toyota RAV4, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1433,Bakı,Toyota,RAV4,1999,Offroader / SUV,Gümüşü,2.0 L/135 a.g./Benzin,224 030 km,Avtomat,Tam,Xeyr,12 000 AZN
https://turbo.az/autos/7733808-kia-sportage,"Kia Sportage, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2610,Bakı,Kia,Sportage,2007,Offroader / SUV,Qara,2.0 L/140 a.g./Benzin,231 000 km,Avtomat,Tam,Xeyr,17 800 AZN
https://turbo.az/autos/7610019-bmw-545,"BMW 545, ",Yeniləndi: 26.09.2023,Baxışların sayı: 31510,Bakı,BMW,545,2003,Sedan,Qara,4.4 L/385 a.g./Benzin,388 000 km,Avtomat,Arxa,Xeyr,17 500 AZN
https://turbo.az/autos/7769865-lada-vaz-2115,"LADA (VAZ) 2115, ",Yeniləndi: 26.09.2023,Baxışların sayı: 376,Bakı,LADA (VAZ),2115,2006,Sedan,Gümüşü,1.5 L/78 a.g./Benzin,260 768 km,Mexaniki,Ön,Xeyr,6 500 AZN
https://turbo.az/autos/7756919-mercedes-c-220,"Mercedes C 220, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1601,Bakı,Mercedes,C 220,2012,Sedan,Göy,2.2 L/170 a.g./Dizel,290 000 km,Avtomat,Arxa,Xeyr,23 900 AZN
https://turbo.az/autos/7733850-chevrolet-malibu,"Chevrolet Malibu, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1605,Bakı,Chevrolet,Malibu,2016,Sedan,Yaş Asfalt,1.5 L/160 a.g./Benzin,132 000 km,Avtomat,Ön,Xeyr,20 200 AZN
https://turbo.az/autos/7757933-saipa-132,"Saipa 132, ",Yeniləndi: 26.09.2023,Baxışların sayı: 3217,Bakı,Saipa,132,2013,Sedan,Ağ,1.3 L/69 a.g./Benzin,221 122 km,Mexaniki,Ön,Xeyr,4 800 AZN
https://turbo.az/autos/7733866-hyundai-tucson,"Hyundai Tucson, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2495,Bakı,Hyundai,Tucson,2009,Offroader / SUV,Qara,2.0 L/140 a.g./Benzin,284 000 km,Avtomat,Tam,Xeyr,18 900 AZN
https://turbo.az/autos/7745346-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 357,Bakı,Kia,Sorento,2016,Offroader / SUV,Qara,2.0 L/184 a.g./Dizel,153 000 km,Avtomat,Ön,Xeyr,43 900 AZN
https://turbo.az/autos/7769868-opel-meriva,"Opel Meriva, ",Yeniləndi: 26.09.2023,Baxışların sayı: 176,Bakı,Opel,Meriva,2008,Minivan,Yaş Asfalt,1.3 L/75 a.g./Dizel,257 000 km,Mexaniki,Ön,Xeyr,10 700 AZN
https://turbo.az/autos/7769867-audi-a6,"Audi A6, ",Yeniləndi: 26.09.2023,Baxışların sayı: 238,Bakı,Audi,A6,2015,Sedan,Ağ,2.0 L/252 a.g./Benzin,140 000 km,Avtomat,Ön,Xeyr,21 000 USD
https://turbo.az/autos/7712625-toyota-highlander,"Toyota Highlander, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2574,Bakı,Toyota,Highlander,2022,Offroader / SUV,Yaş Asfalt,2.5 L/249 a.g./Hibrid,0 km,Avtomat,Tam,Bəli,53 500 USD
https://turbo.az/autos/7733931-toyota-rav4,"Toyota RAV4, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1767,Bakı,Toyota,RAV4,2019,Offroader / SUV,Göy,2.5 L/180 a.g./Benzin,31 000 km,Avtomat,Ön,Xeyr,29 800 USD
https://turbo.az/autos/7769869-kia-optima,"Kia Optima, ",Yeniləndi: 26.09.2023,Baxışların sayı: 334,Bakı,Kia,Optima,2016,Sedan,Ağ,1.7 L/141 a.g./Dizel,217 648 km,Avtomat,Ön,Xeyr,32 800 AZN
https://turbo.az/autos/7767114-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 482,Bakı,Kia,Sorento,2015,Offroader / SUV,Qara,2.0 L/184 a.g./Dizel,129 000 km,Avtomat,Ön,Xeyr,37 700 AZN
https://turbo.az/autos/7755899-opel-astra,"Opel Astra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2093,Bakı,Opel,Astra,2006,Hetçbek,Gümüşü,1.3 L/90 a.g./Dizel,210 000 km,Mexaniki,Ön,Xeyr,9 300 AZN
https://turbo.az/autos/7742350-lada-vaz-priora,"LADA (VAZ) Priora, ",Yeniləndi: 26.09.2023,Baxışların sayı: 835,Bakı,LADA (VAZ),Priora,2013,Hetçbek,Ağ,1.6 L/106 a.g./Benzin,284 352 km,Mexaniki,Ön,Xeyr,12 300 AZN
https://turbo.az/autos/7733895-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 958,Bakı,Kia,Sorento,2009,Offroader / SUV,Qara,2.0 L/184 a.g./Dizel,201 000 km,Avtomat,Ön,Xeyr,27 300 AZN
https://turbo.az/autos/7733858-mercedes-gl-550,"Mercedes GL 550, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2305,Bakı,Mercedes,GL 550,2015,Offroader / SUV,Qara,3.0 L/333 a.g./Benzin,153 000 km,Avtomat,Tam,Xeyr,36 000 USD
https://turbo.az/autos/7769874-lada-vaz-priora,"LADA (VAZ) Priora, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1256,Bakı,LADA (VAZ),Priora,2011,Hetçbek,Qara,1.6 L/106 a.g./Benzin,250 000 km,Mexaniki,Ön,Xeyr,8 700 AZN
https://turbo.az/autos/7769883-isuzu-nmr-77-h,"Isuzu NMR 77 H, ",Yeniləndi: 26.09.2023,Baxışların sayı: 125,Bakı,Isuzu,NMR 77 H,2009,Yük maşını,Ağ,7.8 L/260 a.g./Dizel,195 600 km,Mexaniki,Arxa,Xeyr,19 200 AZN
https://turbo.az/autos/7351683-land-rover-defender,"Land Rover Defender, ",Yeniləndi: 26.09.2023,Baxışların sayı: 22447,Bakı,Land Rover,Defender,2023,Offroader / SUV,Qara,3.0 L/400 a.g./Benzin,0 km,Avtomat,Tam,Bəli,156 000 USD
https://turbo.az/autos/7769844-honda-cr-v,"Honda CR-V, ",Yeniləndi: 26.09.2023,Baxışların sayı: 364,Xaçmaz,Honda,CR-V,2001,Sedan,Gümüşü,2.0 L/150 a.g./Benzin,155 000 km,Avtomat,Tam,Xeyr,11 000 AZN
https://turbo.az/autos/7750346-chevrolet-cruze,"Chevrolet Cruze, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1252,Sumqayıt,Chevrolet,Cruze,2014,Sedan,Qara,1.4 L/141 a.g./Benzin,100 000 km,Avtomat,Ön,Xeyr,15 300 AZN
https://turbo.az/autos/7724298-mercedes-s-300,"Mercedes S 300, ",Yeniləndi: 26.09.2023,Baxışların sayı: 5502,Bakı,Mercedes,S 300,1995,Sedan,Gümüşü,3.0 L/177 a.g./Dizel,232 000 km,Mexaniki,Arxa,Xeyr,10 000 AZN
https://turbo.az/autos/7719157-lada-vaz-2115,"LADA (VAZ) 2115, ",Yeniləndi: 26.09.2023,Baxışların sayı: 10798,Bakı,LADA (VAZ),2115,2005,Sedan,Yaş Asfalt,1.6 L/81 a.g./Benzin,152 132 km,Mexaniki,Ön,Xeyr,5 900 AZN
https://turbo.az/autos/7769847-lada-vaz-2111,"LADA (VAZ) 2111, ",Yeniləndi: 26.09.2023,Baxışların sayı: 306,Şirvan,LADA (VAZ),2111,2004,Universal,Tünd qırmızı,1.5 L/78 a.g./Benzin,398 000 km,Mexaniki,Ön,Xeyr,6 800 AZN
https://turbo.az/autos/7749339-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 522,Gəncə,Hyundai,Sonata,2012,Sedan,Ağ,2.4 L/178 a.g./Benzin,217 168 km,Avtomat,Ön,Xeyr,22 800 AZN
https://turbo.az/autos/7733596-lada-vaz-21011,"LADA (VAZ) 21011, ",Yeniləndi: 26.09.2023,Baxışların sayı: 3261,Bakı,LADA (VAZ),21011,1976,Sedan,Göy,1.5 L/65 a.g./Benzin,13 000 km,Mexaniki,Arxa,Xeyr,2 700 AZN
https://turbo.az/autos/7534033-skywell-ht-i,"Skywell HT-i, ",Yeniləndi: 26.09.2023,Baxışların sayı: 25124,Bakı,Skywell,HT-i,2023,Offroader / SUV,Qara,1.5 L/290 a.g./Plug-in Hibrid,0 km,Avtomat,Ön,Bəli,41 000 USD
https://turbo.az/autos/7757355-toyota-corolla,"Toyota Corolla, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1154,Bakı,Toyota,Corolla,2006,Hetçbek,Ağ,1.4 L/90 a.g./Dizel,186 000 km,Mexaniki,Ön,Xeyr,15 200 AZN
https://turbo.az/autos/6628211-skywell-et5,"Skywell ET5, ",Yeniləndi: 26.09.2023,Baxışların sayı: 134489,Bakı,Skywell,ET5,2022,Offroader / SUV,Qara,0.0 L/204 a.g./Elektro,0 km,Avtomat,Ön,Bəli,45 000 USD
https://turbo.az/autos/7769859-hyundai-grandeur,"Hyundai Grandeur, ",Yeniləndi: 26.09.2023,Baxışların sayı: 153,Bakı,Hyundai,Grandeur,2014,Sedan,Ağ,2.4 L/180 a.g./Benzin,218 586 km,Avtomat,Ön,Xeyr,31 800 AZN
https://turbo.az/autos/7696818-mercedes-e-220,"Mercedes E 220, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1183,Bakı,Mercedes,E 220,2002,Sedan,Göy,2.2 L/150 a.g./Dizel,350 000 km,Avtomat,Arxa,Xeyr,16 200 AZN
https://turbo.az/autos/7769846-land-rover-range-rover,"Land Rover Range Rover, ",Yeniləndi: 26.09.2023,Baxışların sayı: 217,Bakı,Land Rover,Range Rover,2021,Offroader / SUV,Qara,3.0 L/340 a.g./Benzin,35 000 km,Avtomat,Tam,Xeyr,159 000 USD
https://turbo.az/autos/7586522-skywell-et5,"Skywell ET5, ",Yeniləndi: 26.09.2023,Baxışların sayı: 22901,Bakı,Skywell,ET5,2023,Offroader / SUV,Ağ,0.0 L/204 a.g./Elektro,0 km,Avtomat,Ön,Bəli,49 700 USD
https://turbo.az/autos/7745156-bmw-x6,"BMW X6, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1049,Şəmkir,BMW,X6,2009,Offroader / SUV,Qara,4.4 L/407 a.g./Benzin,134 000 km,Avtomat,Arxa,Xeyr,21 900 USD
https://turbo.az/autos/7676096-toyota-land-cruiser,"Toyota Land Cruiser, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1481,Bakı,Toyota,Land Cruiser,2013,Offroader / SUV,Qara,4.0 L/282 a.g./Benzin,93 000 km,Avtomat,Tam,Xeyr,40 600 USD
https://turbo.az/autos/7765002-lada-vaz-2107,"LADA (VAZ) 2107, ",Yeniləndi: 26.09.2023,Baxışların sayı: 6426,Bakı,LADA (VAZ),2107,2011,Sedan,Qara,1.6 L/75 a.g./Benzin,85 000 km,Mexaniki,Arxa,Xeyr,6 600 AZN
https://turbo.az/autos/7769832-toyota-c-hr,"Toyota C-HR, ",Yeniləndi: 26.09.2023,Baxışların sayı: 257,Bakı,Toyota,C-HR,2018,Hetçbek,Qara,0.2 L/200 a.g./Benzin,60 000 km,Avtomat,Ön,Xeyr,39 300 AZN
https://turbo.az/autos/7703320-mitsubishi-l200,"Mitsubishi L200, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2882,Bakı,Mitsubishi,L200,2017,Pikap,Ağ,2.4 L/154 a.g./Dizel,81 300 km,Mexaniki,Tam,Xeyr,41 500 AZN
https://turbo.az/autos/7769864-mercedes-c-180,"Mercedes C 180, ",Yeniləndi: 26.09.2023,Baxışların sayı: 323,Bərdə,Mercedes,C 180,1999,Universal,Yaş Asfalt,1.8 L/129 a.g./Benzin,400 555 km,Mexaniki,Arxa,Xeyr,12 500 AZN
https://turbo.az/autos/7760746-hyundai-elantra,"Hyundai Elantra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1199,Bakı,Hyundai,Elantra,2014,Sedan,Ağ,1.8 L/150 a.g./Benzin,97 966 km,Avtomat,Ön,Xeyr,23 700 AZN
https://turbo.az/autos/7769825-hyundai-hd-72,"Hyundai HD-72, ",Yeniləndi: 26.09.2023,Baxışların sayı: 164,Ağdaş,Hyundai,HD-72,2010,Yük maşını,Ağ,3.9 L/170 a.g./Dizel,120 000 km,Mexaniki,Arxa,Xeyr,31 500 AZN
https://turbo.az/autos/7769837-hyundai-tucson,"Hyundai Tucson, ",Yeniləndi: 26.09.2023,Baxışların sayı: 269,Bakı,Hyundai,Tucson,2009,Offroader / SUV,Ağ,2.7 L/173 a.g./Benzin,273 337 km,Avtomat,Tam,Xeyr,19 500 AZN
https://turbo.az/autos/7769830-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 128,Bakı,Kia,Sorento,2010,Offroader / SUV,Gümüşü,2.0 L/184 a.g./Dizel,174 300 km,Avtomat,Tam,Xeyr,27 900 AZN
https://turbo.az/autos/7769827-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 171,Bakı,Kia,Sorento,2017,Offroader / SUV,Göy,2.0 L/184 a.g./Dizel,146 000 km,Avtomat,Ön,Xeyr,44 500 AZN
https://turbo.az/autos/7715962-kia-optima,"Kia Optima, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4980,Bakı,Kia,Optima,2014,Sedan,Yaş Asfalt,2.0 L/274 a.g./Benzin,122 000 km,Avtomat,Ön,Xeyr,23 800 AZN
https://turbo.az/autos/7769835-hyundai-h-100,"Hyundai H 100, ",Yeniləndi: 26.09.2023,Baxışların sayı: 178,Bakı,Hyundai,H 100,1997,Minivan,Ağ,2.5 L/75 a.g./Dizel,300 000 km,Mexaniki,Arxa,Xeyr,5 600 AZN
https://turbo.az/autos/7769418-toyota-prado,"Toyota Prado, ",Yeniləndi: 26.09.2023,Baxışların sayı: 393,Bakı,Toyota,Prado,2007,Offroader / SUV,Qara,2.7 L/163 a.g./Benzin,134 000 km,Avtomat,Tam,Xeyr,32 500 AZN
https://turbo.az/autos/7769834-nissan-micra,"Nissan Micra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 246,Bakı,Nissan,Micra,2011,Hetçbek,Qara,1.2 L/80 a.g./Benzin,160 164 km,Avtomat,Ön,Xeyr,11 700 AZN
https://turbo.az/autos/7759915-toyota-rav4,"Toyota RAV4, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1693,Bakı,Toyota,RAV4,1995,Offroader / SUV,Göy,2.0 L/135 a.g./Benzin,245 586 km,Avtomat,Tam,Xeyr,5 800 AZN
https://turbo.az/autos/7739469-toyota-prado,"Toyota Prado, ",Yeniləndi: 26.09.2023,Baxışların sayı: 3611,Bakı,Toyota,Prado,2022,Offroader / SUV,Qara,2.8 L/200 a.g./Dizel,11 600 km,Avtomat,Tam,Xeyr,73 700 USD
https://turbo.az/autos/7705920-opel-astra,"Opel Astra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1594,Bakı,Opel,Astra,2006,Hetçbek,Göy,1.4 L/90 a.g./Benzin,202 150 km,Mexaniki,Ön,Xeyr,11 500 AZN
https://turbo.az/autos/7762609-nissan-note,"Nissan Note, ",Yeniləndi: 26.09.2023,Baxışların sayı: 285,Bakı,Nissan,Note,2014,Hetçbek,Tünd qırmızı,1.2 L/98 a.g./Benzin,75 200 km,Avtomat,Ön,Xeyr,15 200 AZN
https://turbo.az/autos/7769836-ford-focus,"Ford Focus, ",Yeniləndi: 26.09.2023,Baxışların sayı: 283,Bakı,Ford,Focus,2009,Universal,Ağ,1.6 L/109 a.g./Dizel,251 213 km,Mexaniki,Ön,Xeyr,12 700 AZN
https://turbo.az/autos/7769831-hyundai-santa-fe,"Hyundai Santa Fe, ",Yeniləndi: 26.09.2023,Baxışların sayı: 149,Bakı,Hyundai,Santa Fe,2016,Offroader / SUV,Gümüşü,2.0 L/184 a.g./Dizel,206 000 km,Avtomat,Ön,Xeyr,34 200 AZN
https://turbo.az/autos/7680249-mercedes-c-180,"Mercedes C 180, ",Yeniləndi: 26.09.2023,Baxışların sayı: 9336,Bakı,Mercedes,C 180,2014,Sedan,Gümüşü,1.6 L/156 a.g./Benzin,174 000 km,Avtomat,Arxa,Xeyr,21 900 USD
https://turbo.az/autos/7236390-chevrolet-spark,"Chevrolet Spark, ",Yeniləndi: 26.09.2023,Baxışların sayı: 41051,Bakı,Chevrolet,Spark,2023,Hetçbek,Yaş Asfalt,1.3 L/85 a.g./Benzin,0 km,Avtomat,Arxa,Bəli,23 200 AZN
https://turbo.az/autos/7603306-kia-optima,"Kia Optima, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2883,Bakı,Kia,Optima,2013,Sedan,Qara,2.0 L/274 a.g./Benzin,240 000 km,Avtomat,Ön,Xeyr,23 800 AZN
https://turbo.az/autos/7755251-hyundai-accent,"Hyundai Accent, ",Yeniləndi: 26.09.2023,Baxışların sayı: 544,Bakı,Hyundai,Accent,2014,Sedan,Ağ,1.4 L/108 a.g./Benzin,162 453 km,Avtomat,Ön,Xeyr,20 300 AZN
https://turbo.az/autos/7769814-toyota-camry,"Toyota Camry, ",Yeniləndi: 26.09.2023,Baxışların sayı: 517,Bakı,Toyota,Camry,2006,Sedan,Qara,2.4 L/167 a.g./Benzin,238 000 km,Avtomat,Ön,Xeyr,16 700 AZN
https://turbo.az/autos/7412802-chevrolet-onix,"Chevrolet Onix, ",Yeniləndi: 26.09.2023,Baxışların sayı: 20376,Bakı,Chevrolet,Onix,2023,Sedan,Qara,1.2 L/132 a.g./Benzin,0 km,Avtomat,Ön,Bəli,36 600 AZN
https://turbo.az/autos/7264030-hyundai-santa-fe,"Hyundai Santa Fe, ",Yeniləndi: 26.09.2023,Baxışların sayı: 6479,Bakı,Hyundai,Santa Fe,2018,Offroader / SUV,Qara,2.0 L/184 a.g./Dizel,104 000 km,Avtomat,Ön,Xeyr,51 000 AZN
https://turbo.az/autos/7729806-mitsubishi-pajero,"Mitsubishi Pajero, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1254,Bakı,Mitsubishi,Pajero,2011,Offroader / SUV,Qara,3.5 L/202 a.g./Benzin,227 000 km,Avtomat,Tam,Xeyr,28 400 AZN
https://turbo.az/autos/7726741-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 18253,Bakı,Hyundai,Sonata,2012,Sedan,Gümüşü,2.4 L/198 a.g./Benzin,252 000 km,Avtomat,Ön,Xeyr,17 900 AZN
https://turbo.az/autos/7769811-bmw-x5,"BMW X5, ",Yeniləndi: 26.09.2023,Baxışların sayı: 459,Bakı,BMW,X5,2023,Offroader / SUV,Qara,3.0 L/340 a.g./Dizel,0 km,Avtomat,Tam,Bəli,123 000 USD
https://turbo.az/autos/7709699-chevrolet-cruze,"Chevrolet Cruze, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4532,Bakı,Chevrolet,Cruze,2011,Sedan,Yaş Asfalt,1.4 L/140 a.g./Benzin,222 000 km,Avtomat,Ön,Xeyr,12 700 AZN
https://turbo.az/autos/7769816-toyota-camry,"Toyota Camry, ",Yeniləndi: 26.09.2023,Baxışların sayı: 420,Bakı,Toyota,Camry,2019,Sedan,Qara,2.5 L/181 a.g./Benzin,95 000 km,Avtomat,Ön,Xeyr,27 800 USD
https://turbo.az/autos/7769808-mondial-50-revival,"Mondial 50 Revival, ",Yeniləndi: 26.09.2023,Baxışların sayı: 134,Bakı,Mondial,50 Revival,2022,Moped,Göy,0.1 L/12 a.g./Benzin,3 500 km,Avtomat,Arxa,Xeyr,1 000 AZN
https://turbo.az/autos/7754187-mercedes-e-240,"Mercedes E 240, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1668,Bakı,Mercedes,E 240,2000,Sedan,Qara,2.4 L/170 a.g./Benzin,384 000 km,Avtomat,Arxa,Xeyr,14 800 AZN
