link,title,update,views,city,make,model,year,ban_type,colour,engine,ride,transmission,gear,is_new,price
https://turbo.az/autos/7622056-mercedes-g-63-amg,"Mercedes G 63 AMG, ",Yeniləndi: 26.09.2023,Baxışların sayı: 57162,Bakı,Mercedes,G 63 AMG,2023,Offroader / SUV,Yaşıl,4.0 L/585 a.g./Benzin,0 km,Avtomat,Tam,Avtomat,481 500 AZN
https://turbo.az/autos/7709986-hyundai-grandeur,"Hyundai Grandeur, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2722,Bakı,Hyundai,Grandeur,2014,Sedan,Ağ,2.2 L/202 a.g./Dizel,280 000 km,Avtomat,Ön,Avtomat,31 600 AZN
https://turbo.az/autos/7611714-bmw-x5,"BMW X5, ",Yeniləndi: 26.09.2023,Baxışların sayı: 9612,Bakı,BMW,X5,2013,Offroader / SUV,Ağ,3.0 L/306 a.g./Benzin,265 000 km,Avtomat,Tam,Avtomat,21 000 USD
https://turbo.az/autos/7771332-hyundai-accent,"Hyundai Accent, ",Yeniləndi: 26.09.2023,Baxışların sayı: 89,Bakı,Hyundai,Accent,2011,Sedan,Ağ,1.4 L/108 a.g./Benzin,245 000 km,Avtomat,Ön,Avtomat,15 500 AZN
https://turbo.az/autos/7771337-ford-fusion,"Ford Fusion, ",Yeniləndi: 26.09.2023,Baxışların sayı: 52,Bakı,Ford,Fusion,2019,Sedan,Qara,2.0 L/190 a.g./Benzin,100 000 km,Avtomat,Ön,Avtomat,35 000 AZN
https://turbo.az/autos/7771333-lada-vaz-2109,"LADA (VAZ) 2109, ",Yeniləndi: 26.09.2023,Baxışların sayı: 92,Siyəzən,LADA (VAZ),2109,1989,Hetçbek,Bej,1.6 L/80 a.g./Benzin,1 800 000 km,Mexaniki,Ön,Mexaniki,4 000 AZN
https://turbo.az/autos/7771341-lada-vaz-2115,"LADA (VAZ) 2115, ",Yeniləndi: 26.09.2023,Baxışların sayı: 53,Bakı,LADA (VAZ),2115,2011,Sedan,Boz,1.6 L/81 a.g./Benzin,178 000 km,Mexaniki,Ön,Mexaniki,9 300 AZN
https://turbo.az/autos/7750426-lada-vaz-niva,"LADA (VAZ) Niva, ",Yeniləndi: 26.09.2023,Baxışların sayı: 6720,Bakı,LADA (VAZ),Niva,2002,Offroader / SUV,Ağ,1.7 L/80 a.g./Benzin,86 000 km,Mexaniki,Tam,Mexaniki,5 200 AZN
https://turbo.az/autos/7764107-lada-vaz-niva,"LADA (VAZ) Niva, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1853,Bakı,LADA (VAZ),Niva,2005,Offroader / SUV,Ağ,1.7 L/80 a.g./Benzin,555 500 km,Mexaniki,Tam,Mexaniki,7 800 AZN
https://turbo.az/autos/7551975-nissan-tiida,"Nissan Tiida, ",Yeniləndi: 26.09.2023,Baxışların sayı: 470,Qəbələ,Nissan,Tiida,2012,Hetçbek,Qara,1.5 L/109 a.g./Benzin,59 540 km,Avtomat,Ön,Avtomat,14 500 AZN
https://turbo.az/autos/7756483-land-rover-range-rover,"Land Rover Range Rover, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1394,Bakı,Land Rover,Range Rover,2015,Offroader / SUV,Yaş Asfalt,3.0 L/306 a.g./Dizel,182 000 km,Avtomat,Tam,Avtomat,56 000 USD
https://turbo.az/autos/7771342-hyundai-elantra,"Hyundai Elantra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 59,Bakı,Hyundai,Elantra,2015,Sedan,Yaş Asfalt,1.8 L/150 a.g./Benzin,117 000 km,Avtomat,Ön,Avtomat,21 400 AZN
https://turbo.az/autos/7771352-hyundai-santa-fe,"Hyundai Santa Fe, ",Yeniləndi: 26.09.2023,Baxışların sayı: 67,Bakı,Hyundai,Santa Fe,2013,Offroader / SUV,Qara,2.0 L/265 a.g./Benzin,110 000 km,Avtomat,Ön,Avtomat,29 500 AZN
https://turbo.az/autos/7771346-porsche-cayenne-gts,"Porsche Cayenne GTS, ",Yeniləndi: 26.09.2023,Baxışların sayı: 41,Bakı,Porsche,Cayenne GTS,2008,Offroader / SUV,Qara,4.8 L/405 a.g./Benzin,186 000 km,Avtomat,Arxa,Avtomat,30 000 AZN
https://turbo.az/autos/7571582-land-rover-range-rover,"Land Rover Range Rover, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2291,Bakı,Land Rover,Range Rover,2010,Offroader / SUV,Qara,5.0 L/510 a.g./Benzin,99 000 km,Avtomat,Tam,Avtomat,28 800 USD
https://turbo.az/autos/7771351-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 44,Bakı,Hyundai,Sonata,2009,Sedan,Qara,2.0 L/150 a.g./Dizel,197 000 km,Avtomat,Ön,Avtomat,18 800 AZN
https://turbo.az/autos/7771348-mercedes-e-200,"Mercedes E 200, ",Yeniləndi: 26.09.2023,Baxışların sayı: 39,Bakı,Mercedes,E 200,1996,Sedan,Qara,2.0 L/136 a.g./Benzin,40 000 km,Avtomat,Arxa,Avtomat,9 300 AZN
https://turbo.az/autos/7771356-toyota-rav4,"Toyota RAV4, ",Yeniləndi: 26.09.2023,Baxışların sayı: 24,Bakı,Toyota,RAV4,2018,Offroader / SUV,Boz,2.0 L/146 a.g./Benzin,149 500 km,Avtomat,Ön,Avtomat,38 500 AZN
https://turbo.az/autos/7771355-mercedes-c-200,"Mercedes C 200, ",Yeniləndi: 26.09.2023,Baxışların sayı: 30,Bakı,Mercedes,C 200,1998,Sedan,Göy,2.0 L/136 a.g./Benzin,227 450 km,Mexaniki,Arxa,Mexaniki,11 000 AZN
https://turbo.az/autos/7771367-mercedes-c-200,"Mercedes C 200, ",Yeniləndi: 26.09.2023,Baxışların sayı: 48,Bakı,Mercedes,C 200,1997,Universal,Göy,2.0 L/136 a.g./Benzin,450 000 km,Avtomat,Arxa,Avtomat,7 700 AZN
https://turbo.az/autos/7771371-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 19,Sumqayıt,Kia,Sorento,2016,Offroader / SUV,Qara,2.0 L/184 a.g./Dizel,158 000 km,Avtomat,Ön,Avtomat,43 800 AZN
https://turbo.az/autos/7743409-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 408,Bakı,Hyundai,Sonata,2014,Sedan,Qara,2.0 L/165 a.g./Benzin,201 000 km,Avtomat,Ön,Avtomat,27 400 AZN
https://turbo.az/autos/7771357-mercedes-e-200,"Mercedes E 200, ",Yeniləndi: 26.09.2023,Baxışların sayı: 17,Yevlax,Mercedes,E 200,2010,Sedan,Bej,1.8 L/184 a.g./Benzin,214 000 km,Avtomat,Arxa,Avtomat,28 500 AZN
https://turbo.az/autos/7771364-mercedes-e-300,"Mercedes E 300, ",Yeniləndi: 26.09.2023,Baxışların sayı: 26,Bakı,Mercedes,E 300,2017,Sedan,Ağ,2.0 L/245 a.g./Benzin,54 700 km,Avtomat,Arxa,Avtomat,37 900 AZN
https://turbo.az/autos/7740306-kia-stinger,"Kia Stinger, ",Yeniləndi: 23.09.2023,Baxışların sayı: 9866,Lənkəran,Kia,Stinger,2019,Liftbek,Narıncı,3.3 L/370 a.g./Benzin,97 000 km,Avtomat,Tam,Avtomat,28 000 USD
https://turbo.az/autos/7599522-bmw-520,"BMW 520, ",Yeniləndi: 22.09.2023,Baxışların sayı: 8930,Bakı,BMW,520,2020,Sedan,Göy,2.0 L/190 a.g./Dizel,62 000 km,Avtomat,Arxa,Avtomat,48 900 USD
https://turbo.az/autos/7771368-lada-vaz-2107,"LADA (VAZ) 2107, ",Yeniləndi: 26.09.2023,Baxışların sayı: 15,Quba,LADA (VAZ),2107,2011,Sedan,Yaş Asfalt,1.6 L/75 a.g./Benzin,85 623 km,Mexaniki,Arxa,Mexaniki,8 400 AZN
https://turbo.az/autos/7728567-toyota-rav4,"Toyota RAV4, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4609,Bakı,Toyota,RAV4,2006,Offroader / SUV,Göy,2.2 L/177 a.g./Dizel,209 000 km,Mexaniki,Tam,Mexaniki,20 900 AZN
https://turbo.az/autos/7749376-bmw-528,"BMW 528, ",Yeniləndi: 23.09.2023,Baxışların sayı: 683,Bakı,BMW,528,2015,Sedan,Gümüşü,2.0 L/245 a.g./Benzin,69 000 km,Robotlaşdırılmış,Arxa,Robotlaşdırılmış,22 900 USD
https://turbo.az/autos/7760350-land-rover-rr-sport,"Land Rover RR Sport, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1970,Bakı,Land Rover,RR Sport,2023,Offroader / SUV,Boz,3.0 L/400 a.g./Benzin,0 km,Avtomat,Tam,Avtomat,176 000 USD
https://turbo.az/autos/7761404-mercedes-e-220,"Mercedes E 220, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1875,Bakı,Mercedes,E 220,2015,Sedan,Qara,2.2 L/170 a.g./Dizel,189 000 km,Avtomat,Arxa,Avtomat,22 200 USD
https://turbo.az/autos/7771316-opel-vectra,"Opel Vectra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 72,Bakı,Opel,Vectra,1999,Sedan,Gümüşü,2.0 L/136 a.g./Benzin,257 000 km,Avtomat,Ön,Avtomat,6 500 AZN
https://turbo.az/autos/7647296-honda-accord,"Honda Accord, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2438,Bakı,Honda,Accord,2020,Sedan,Göy,1.5 L/192 a.g./Benzin,59 000 km,Avtomat,Ön,Avtomat,33 500 AZN
https://turbo.az/autos/7771261-renault-tondar,"Renault Tondar, ",Yeniləndi: 26.09.2023,Baxışların sayı: 83,Bakı,Renault,Tondar,2013,Sedan,Boz,1.6 L/125 a.g./Benzin,335 000 km,Mexaniki,Ön,Mexaniki,6 900 AZN
https://turbo.az/autos/7767421-chevrolet-cruze,"Chevrolet Cruze, ",Yeniləndi: 26.09.2023,Baxışların sayı: 139,Bakı,Chevrolet,Cruze,2012,Sedan,Gümüşü,1.4 L/141 a.g./Benzin,276 807 km,Avtomat,Ön,Avtomat,15 000 AZN
https://turbo.az/autos/7771260-toyota-prius,"Toyota Prius, ",Yeniləndi: 26.09.2023,Baxışların sayı: 315,Bakı,Toyota,Prius,2009,Liftbek,Gümüşü,1.5 L/76 a.g./Hibrid,274 700 km,Avtomat,Ön,Avtomat,4 300 AZN
https://turbo.az/autos/7758138-opel-astra,"Opel Astra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 94,Sumqayıt,Opel,Astra,2007,Hetçbek,Qara,1.4 L/90 a.g./Benzin,320 000 km,Mexaniki,Ön,Mexaniki,12 600 AZN
https://turbo.az/autos/7771321-honda-cr-v,"Honda CR-V, ",Yeniləndi: 26.09.2023,Baxışların sayı: 61,Bakı,Honda,CR-V,2008,Offroader / SUV,Ağ,2.4 L/170 a.g./Benzin,260 000 km,Avtomat,Tam,Avtomat,20 400 AZN
https://turbo.az/autos/7672788-honda-insight,"Honda Insight, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1848,Bakı,Honda,Insight,2019,Liftbek,Ağ,1.5 L/109 a.g./Hibrid,73 000 km,Avtomat,Ön,Avtomat,19 900 USD
https://turbo.az/autos/7771247-hyundai-grandeur,"Hyundai Grandeur, ",Yeniləndi: 26.09.2023,Baxışların sayı: 153,Bakı,Hyundai,Grandeur,2012,Sedan,Qara,2.4 L/180 a.g./Benzin,168 000 km,Avtomat,Ön,Avtomat,27 500 AZN
https://turbo.az/autos/7551470-mercedes-atego-1218,"Mercedes Atego 1218, ",Yeniləndi: 26.09.2023,Baxışların sayı: 8898,Bakı,Mercedes,Atego 1218,2000,Yük maşını,Qara,4.3 L/170 a.g./Dizel,658 800 km,Mexaniki,Arxa,Mexaniki,26 200 AZN
https://turbo.az/autos/7771322-nissan-maxima,"Nissan Maxima, ",Yeniləndi: 26.09.2023,Baxışların sayı: 71,Bakı,Nissan,Maxima,1998,Sedan,Qara,3.0 L/193 a.g./Benzin,437 000 km,Mexaniki,Ön,Mexaniki,3 900 AZN
https://turbo.az/autos/7748601-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1242,Gədəbəy,Kia,Sorento,2007,Offroader / SUV,Qara,2.5 L/170 a.g./Dizel,305 970 km,Avtomat,Tam,Avtomat,11 700 USD
https://turbo.az/autos/7771325-mercedes-c-300,"Mercedes C 300, ",Yeniləndi: 26.09.2023,Baxışların sayı: 155,Sumqayıt,Mercedes,C 300,2009,Sedan,Ağ,3.0 L/231 a.g./Benzin,203 000 km,Avtomat,Arxa,Avtomat,21 500 AZN
https://turbo.az/autos/7706903-hyundai-elantra,"Hyundai Elantra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2300,Bakı,Hyundai,Elantra,2013,Sedan,Göy,1.8 L/150 a.g./Benzin,80 000 km,Avtomat,Ön,Avtomat,22 200 AZN
https://turbo.az/autos/7703224-toyota-prado,"Toyota Prado, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2180,Bakı,Toyota,Prado,2012,Offroader / SUV,Qara,4.0 L/282 a.g./Benzin,130 000 km,Avtomat,Tam,Avtomat,34 700 USD
https://turbo.az/autos/7741346-hyundai-elantra,"Hyundai Elantra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 3084,Bakı,Hyundai,Elantra,2018,Sedan,Qara,1.6 L/204 a.g./Benzin,125 360 km,Robotlaşdırılmış,Ön,Robotlaşdırılmış,27 000 AZN
https://turbo.az/autos/7216318-bmw-528,"BMW 528, ",Yeniləndi: 26.09.2023,Baxışların sayı: 15090,Bakı,BMW,528,2014,Sedan,Boz,2.0 L/245 a.g./Benzin,151 258 km,Avtomat,Arxa,Avtomat,27 000 AZN
https://turbo.az/autos/7763854-toyota-land-cruiser,"Toyota Land Cruiser, ",Yeniləndi: 26.09.2023,Baxışların sayı: 345,Bakı,Toyota,Land Cruiser,2012,Offroader / SUV,Ağ,4.0 L/282 a.g./Benzin,108 433 km,Avtomat,Tam,Avtomat,41 500 USD
https://turbo.az/autos/7771324-kia-optima,"Kia Optima, ",Yeniləndi: 26.09.2023,Baxışların sayı: 88,Bakı,Kia,Optima,2012,Sedan,Ağ,2.0 L/196 a.g./Hibrid,210 000 km,Avtomat,Ön,Avtomat,23 000 AZN
https://turbo.az/autos/7771331-mercedes-e-230,"Mercedes E 230, ",Yeniləndi: 26.09.2023,Baxışların sayı: 87,Bakı,Mercedes,E 230,1996,Sedan,Gümüşü,2.3 L/150 a.g./Benzin,302 000 km,Avtomat,Arxa,Avtomat,13 500 AZN
https://turbo.az/autos/7760654-lada-vaz-2107,"LADA (VAZ) 2107, ",Yeniləndi: 26.09.2023,Baxışların sayı: 889,Sabirabad,LADA (VAZ),2107,1991,Sedan,Ağ,1.6 L/75 a.g./Benzin,77 480 km,Mexaniki,Arxa,Mexaniki,3 800 AZN
https://turbo.az/autos/3175342-jaguar-xf,"Jaguar XF, ",Yeniləndi: 26.09.2023,Baxışların sayı: 193213,Bakı,Jaguar,XF,2019,Sedan,Qara,2.0 L/250 a.g./Benzin,0 km,Avtomat,Arxa,Avtomat,57 800 USD
https://turbo.az/autos/7771306-mercedes-c-200,"Mercedes C 200, ",Yeniləndi: 26.09.2023,Baxışların sayı: 146,Bakı,Mercedes,C 200,1997,Sedan,Ağ,2.0 L/136 a.g./Benzin,302 000 km,Avtomat,Arxa,Avtomat,15 530 AZN
https://turbo.az/autos/7754442-hyundai-i30,"Hyundai i30, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2301,Bakı,Hyundai,i30,2008,Hetçbek,Qara,1.4 L/109 a.g./Benzin,215 000 km,Mexaniki,Ön,Mexaniki,12 400 AZN
https://turbo.az/autos/7771284-mercedes-c-180,"Mercedes C 180, ",Yeniləndi: 26.09.2023,Baxışların sayı: 185,Bakı,Mercedes,C 180,1995,Sedan,Boz,1.8 L/122 a.g./Benzin,10 000 km,Avtomat,Arxa,Avtomat,7 200 AZN
https://turbo.az/autos/7733321-volkswagen-id-6,"Volkswagen ID.6, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2287,Bakı,Volkswagen,ID.6,2022,Offroader / SUV,Göy,0.0 L/204 a.g./Elektro,0 km,Avtomat,Arxa,Avtomat,34 900 USD
https://turbo.az/autos/7356376-mercedes-c-300,"Mercedes C 300, ",Yeniləndi: 26.09.2023,Baxışların sayı: 76749,Bakı,Mercedes,C 300,2018,Sedan,Qara,2.0 L/245 a.g./Benzin,36 000 km,Avtomat,Arxa,Avtomat,34 500 USD
https://turbo.az/autos/7771286-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 149,Bakı,Kia,Sorento,2014,Offroader / SUV,Gümüşü,2.0 L/184 a.g./Dizel,172 500 km,Avtomat,Tam,Avtomat,29 700 AZN
https://turbo.az/autos/7735220-honda-civic,"Honda Civic, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2259,Bakı,Honda,Civic,2022,Liftbek,Boz,1.5 L/182 a.g./Benzin,9 000 km,Avtomat,Ön,Avtomat,23 200 USD
https://turbo.az/autos/7656202-hyundai-accent,"Hyundai Accent, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4915,Bakı,Hyundai,Accent,2011,Sedan,Boz,1.6 L/128 a.g./Dizel,280 000 km,Avtomat,Ön,Avtomat,17 000 AZN
https://turbo.az/autos/7739220-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 820,Bakı,Kia,Sorento,2015,Offroader / SUV,Yaş Asfalt,2.0 L/184 a.g./Dizel,183 600 km,Avtomat,Ön,Avtomat,42 500 AZN
https://turbo.az/autos/7699456-audi-a6,"Audi A6, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4140,Bakı,Audi,A6,2018,Sedan,Qara,2.0 L/252 a.g./Benzin,61 000 km,Avtomat,Ön,Avtomat,34 000 USD
https://turbo.az/autos/7771287-mercedes-c-220,"Mercedes C 220, ",Yeniləndi: 26.09.2023,Baxışların sayı: 126,Şirvan,Mercedes,C 220,1995,Sedan,Yaşıl,2.2 L/150 a.g./Benzin,642 487 km,Avtomat,Arxa,Avtomat,9 000 AZN
https://turbo.az/autos/7769660-chery-tiggo-7-pro,"Chery Tiggo 7 Pro, ",Yeniləndi: 26.09.2023,Baxışların sayı: 248,Bakı,Chery,Tiggo 7 Pro,2022,Offroader / SUV,Boz,1.5 L/147 a.g./Benzin,2 667 km,Avtomat,Ön,Avtomat,40 900 AZN
https://turbo.az/autos/7760828-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 384,Gəncə,Kia,Sorento,2014,Offroader / SUV,Yaş Asfalt,2.0 L/184 a.g./Dizel,187 000 km,Avtomat,Ön,Avtomat,39 900 AZN
https://turbo.az/autos/7771293-jeep-cherokee,"Jeep Cherokee, ",Yeniləndi: 26.09.2023,Baxışların sayı: 150,Bakı,Jeep,Cherokee,2014,Offroader / SUV,Tünd qırmızı,3.2 L/275 a.g./Benzin,73 000 km,Avtomat,Ön,Avtomat,36 000 AZN
https://turbo.az/autos/7771295-ford-fusion,"Ford Fusion, ",Yeniləndi: 26.09.2023,Baxışların sayı: 90,Bakı,Ford,Fusion,2017,Sedan,Boz,2.0 L/198 a.g./Hibrid,137 000 km,Variator,Ön,Variator,29 800 AZN
https://turbo.az/autos/7771299-mercedes-c-220,"Mercedes C 220, ",Yeniləndi: 26.09.2023,Baxışların sayı: 212,İmişli,Mercedes,C 220,1998,Sedan,Boz,2.2 L/125 a.g./Dizel,250 000 km,Avtomat,Arxa,Avtomat,10 000 AZN
https://turbo.az/autos/7771291-toyota-prius,"Toyota Prius, ",Yeniləndi: 26.09.2023,Baxışların sayı: 114,Bakı,Toyota,Prius,2008,Liftbek,Yaş Asfalt,1.5 L/76 a.g./Hibrid,210 000 km,Avtomat,Ön,Avtomat,16 500 AZN
https://turbo.az/autos/7771305-peugeot-khazar-406,"Peugeot Khazar 406, ",Yeniləndi: 26.09.2023,Baxışların sayı: 157,Sumqayıt,Peugeot,Khazar 406,2019,Sedan,Qara,1.6 L/110 a.g./Benzin,185 000 km,Avtomat,Ön,Avtomat,10 800 AZN
https://turbo.az/autos/7771312-mitsubishi-pajero-io,"Mitsubishi Pajero io, ",Yeniləndi: 26.09.2023,Baxışların sayı: 69,Bakı,Mitsubishi,Pajero io,2000,Offroader / SUV,Ağ,2.0 L/136 a.g./Benzin,350 000 km,Avtomat,Tam,Avtomat,9 800 AZN
https://turbo.az/autos/7771309-mercedes-c-180,"Mercedes C 180, ",Yeniləndi: 26.09.2023,Baxışların sayı: 107,Şəmkir,Mercedes,C 180,1997,Sedan,Gümüşü,1.8 L/122 a.g./Benzin,235 996 km,Avtomat,Arxa,Avtomat,11 200 AZN
https://turbo.az/autos/7771311-mercedes-sprinter-311,"Mercedes Sprinter 311, ",Yeniləndi: 26.09.2023,Baxışların sayı: 96,Bakı,Mercedes,Sprinter 311,2008,Avtobus,Ağ,2.9 L/125 a.g./Dizel,600 000 km,Mexaniki,Arxa,Mexaniki,32 500 AZN
https://turbo.az/autos/7771303-opel-astra,"Opel Astra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 74,Mingəçevir,Opel,Astra,2007,Universal,Gümüşü,1.3 L/90 a.g./Dizel,261 000 km,Mexaniki,Ön,Mexaniki,12 500 AZN
https://turbo.az/autos/7712302-bmw-525,"BMW 525, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1659,Bakı,BMW,525,1999,Sedan,Göy,2.5 L/192 a.g./Benzin,320 000 km,Avtomat,Arxa,Avtomat,10 500 AZN
https://turbo.az/autos/7771244-bmw-316,"BMW 316, ",Yeniləndi: 26.09.2023,Baxışların sayı: 272,Bakı,BMW,316,1993,Sedan,Gümüşü,1.6 L/102 a.g./Benzin,525 234 km,Mexaniki,Arxa,Mexaniki,5 500 AZN
https://turbo.az/autos/7771248-iran-khodro-samand,"Iran Khodro Samand, ",Yeniləndi: 26.09.2023,Baxışların sayı: 140,Bakı,Iran Khodro,Samand,2005,Sedan,Gümüşü,1.8 L/110 a.g./Benzin,346 251 km,Mexaniki,Ön,Mexaniki,5 299 AZN
https://turbo.az/autos/7771246-lada-vaz-2109,"LADA (VAZ) 2109, ",Yeniləndi: 26.09.2023,Baxışların sayı: 255,Astara,LADA (VAZ),2109,1989,Hetçbek,Tünd qırmızı,1.5 L/78 a.g./Benzin,119 999 km,Mexaniki,Ön,Mexaniki,3 500 AZN
https://turbo.az/autos/7698107-mercedes-viano,"Mercedes Viano, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1044,Bakı,Mercedes,Viano,2005,Minivan,Gümüşü,2.2 L/109 a.g./Dizel,350 000 km,Avtomat,Arxa,Avtomat,28 500 AZN
https://turbo.az/autos/7771249-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 168,Bakı,Hyundai,Sonata,2007,Sedan,Ağ,2.0 L/163 a.g./Benzin,310 000 km,Avtomat,Ön,Avtomat,16 300 AZN
https://turbo.az/autos/7771254-mercedes-glc-200-4matic,"Mercedes GLC 200 4MATIC, ",Yeniləndi: 26.09.2023,Baxışların sayı: 183,Bakı,Mercedes,GLC 200 4MATIC,2022,Offroader / SUV,Ağ,2.0 L/197 a.g./Hibrid,0 km,Avtomat,Tam,Avtomat,86 500 USD
https://turbo.az/autos/7752688-kia-optima,"Kia Optima, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1415,Bakı,Kia,Optima,2012,Sedan,Qara,2.0 L/274 a.g./Benzin,150 000 km,Avtomat,Ön,Avtomat,20 800 AZN
https://turbo.az/autos/7771257-mercedes-g-63-amg,"Mercedes G 63 AMG, ",Yeniləndi: 26.09.2023,Baxışların sayı: 225,Bakı,Mercedes,G 63 AMG,2013,Offroader / SUV,Yaş Asfalt,5.5 L/544 a.g./Benzin,47 000 km,Avtomat,Tam,Avtomat,77 000 USD
https://turbo.az/autos/7771255-chevrolet-malibu,"Chevrolet Malibu, ",Yeniləndi: 26.09.2023,Baxışların sayı: 132,Bakı,Chevrolet,Malibu,2016,Sedan,Ağ,1.5 L/160 a.g./Benzin,119 217 km,Avtomat,Ön,Avtomat,22 800 AZN
https://turbo.az/autos/7753108-bmw-328,"BMW 328, ",Yeniləndi: 26.09.2023,Baxışların sayı: 555,Bakı,BMW,328,2014,Sedan,Qara,2.0 L/245 a.g./Benzin,159 500 km,Avtomat,Arxa,Avtomat,21 000 USD
https://turbo.az/autos/7665852-kia-rio,"Kia Rio, ",Yeniləndi: 26.09.2023,Baxışların sayı: 3326,Bakı,Kia,Rio,2006,Hetçbek,Qara,1.4 L/97 a.g./Benzin,220 000 km,Mexaniki,Ön,Mexaniki,11 800 AZN
https://turbo.az/autos/7759022-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 967,Bakı,Kia,Sorento,2015,Offroader / SUV,Ağ,2.2 L/200 a.g./Dizel,182 000 km,Avtomat,Ön,Avtomat,42 600 AZN
https://turbo.az/autos/7771233-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 72,Bakı,Kia,Sorento,2015,Offroader / SUV,Qara,2.0 L/186 a.g./Dizel,71 000 km,Avtomat,Arxa,Avtomat,41 600 AZN
https://turbo.az/autos/7771264-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 85,Sumqayıt,Kia,Sorento,2013,Offroader / SUV,Yaş Asfalt,2.0 L/184 a.g./Dizel,221 000 km,Avtomat,Tam,Avtomat,32 500 AZN
https://turbo.az/autos/7771267-kia-sportage,"Kia Sportage, ",Yeniləndi: 26.09.2023,Baxışların sayı: 95,Sumqayıt,Kia,Sportage,2013,Offroader / SUV,Ağ,2.0 L/184 a.g./Dizel,91 000 km,Avtomat,Ön,Avtomat,29 900 AZN
https://turbo.az/autos/7771263-nissan-tiida,"Nissan Tiida, ",Yeniləndi: 26.09.2023,Baxışların sayı: 193,Bakı,Nissan,Tiida,2007,Hetçbek,Ağ,1.8 L/130 a.g./Benzin,186 000 km,Avtomat,Ön,Avtomat,13 500 AZN
https://turbo.az/autos/7771274-toyota-corolla,"Toyota Corolla, ",Yeniləndi: 26.09.2023,Baxışların sayı: 190,Sumqayıt,Toyota,Corolla,2006,Hetçbek,Yaş Asfalt,1.4 L/90 a.g./Dizel,185 000 km,Mexaniki,Ön,Mexaniki,15 500 AZN
https://turbo.az/autos/7771266-hyundai-elantra,"Hyundai Elantra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 200,Bakı,Hyundai,Elantra,2018,Sedan,Yaş Asfalt,2.0 L/150 a.g./Benzin,92 000 km,Avtomat,Ön,Avtomat,26 700 AZN
https://turbo.az/autos/7771276-maz-642208,"MAZ 642208, ",Yeniləndi: 26.09.2023,Baxışların sayı: 98,Sumqayıt,MAZ,642208,2008,Dartqı,Ağ,11 L/460 a.g./Dizel,256 666 km,Mexaniki,Arxa,Mexaniki,13 900 AZN
https://turbo.az/autos/7771273-mercedes-c-300,"Mercedes C 300, ",Yeniləndi: 26.09.2023,Baxışların sayı: 285,Bakı,Mercedes,C 300,2015,Sedan,Boz,2.0 L/249 a.g./Benzin,84 555 km,Avtomat,Arxa,Avtomat,25 500 USD
https://turbo.az/autos/7730124-mercedes-e-240,"Mercedes E 240, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2144,Bakı,Mercedes,E 240,1999,Sedan,Gümüşü,2.4 L/170 a.g./Benzin,236 000 km,Avtomat,Arxa,Avtomat,12 500 AZN
https://turbo.az/autos/7736286-opel-astra,"Opel Astra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2078,Bakı,Opel,Astra,1998,Universal,Göy,1.6 L/101 a.g./Benzin,400 000 km,Avtomat,Ön,Avtomat,7 500 AZN
