link,title,update,views,city,make,model,year,ban_type,colour,engine,ride,transmission,gear,is_new,price
https://turbo.az/autos/7821707-chevrolet-cruze,"Chevrolet Cruze, ",Yeniləndi: 08.11.2023,Baxışların sayı: 2253,Sumqayıt,Chevrolet,Cruze,2013,Sedan,Qara,1.4 L/141 a.g./Benzin,222 000 km,Avtomat,Ön,Xeyr,14 800 AZN
https://turbo.az/autos/7259114-geely-okavango,"Geely Okavango, ",Yeniləndi: 08.11.2023,Baxışların sayı: 18478,Bakı,Geely,Okavango,2023,Offroader / SUV,Ağ,1.5 L/190 a.g./Hibrid,0 km,Avtomat,Ön,Bəli,51 900 AZN
https://turbo.az/autos/7257130-geely-monjaro,"Geely Monjaro, ",Yeniləndi: 08.11.2023,Baxışların sayı: 46494,Bakı,Geely,Monjaro,2023,Offroader / SUV,Göy,2.0 L/238 a.g./Benzin,0 km,Avtomat,Tam,Bəli,77 000 AZN
https://turbo.az/autos/7592695-skoda-superb,"Skoda Superb, ",Yeniləndi: 08.11.2023,Baxışların sayı: 2331,Bakı,Skoda,Superb,2022,Sedan,Qara,2.0 L/190 a.g./Benzin,22 800 km,Avtomat,Ön,Xeyr,49 900 AZN
https://turbo.az/autos/7827552-opel-corsa,"Opel Corsa, ",Yeniləndi: 08.11.2023,Baxışların sayı: 2907,Bakı,Opel,Corsa,2006,Hetçbek,Qara,1.0 L/60 a.g./Dizel,345 000 km,Mexaniki,Ön,Xeyr,7 700 AZN
https://turbo.az/autos/7771356-toyota-rav4,"Toyota RAV4, ",Yeniləndi: 08.11.2023,Baxışların sayı: 98,Bakı,Toyota,RAV4,2018,Offroader / SUV,Boz,2.0 L/146 a.g./Benzin,149 500 km,Avtomat,Ön,Xeyr,36 900 AZN
https://turbo.az/autos/7873066-mercedes-gls-450,"Mercedes GLS 450, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1878,Bakı,Mercedes,GLS 450,2020,Offroader / SUV,Qara,3.0 L/367 a.g./Benzin,25 000 km,Avtomat,Tam,Xeyr,115 000 USD
https://turbo.az/autos/7208565-geely-atlas-pro,"Geely Atlas Pro, ",Yeniləndi: 08.11.2023,Baxışların sayı: 56830,Bakı,Geely,Atlas Pro,2023,Offroader / SUV,Qara,1.5 L/190 a.g./Hibrid,0 km,Avtomat,Tam,Bəli,45 900 AZN
https://turbo.az/autos/7878350-toyota-land-cruiser,"Toyota Land Cruiser, ",Yeniləndi: 08.11.2023,Baxışların sayı: 404,Bakı,Toyota,Land Cruiser,2018,Offroader / SUV,Ağ,4.0 L/271 a.g./Benzin,119 000 km,Avtomat,Tam,Xeyr,64 500 USD
https://turbo.az/autos/7878512-ford-mondeo,"Ford Mondeo, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1338,Bakı,Ford,Mondeo,2014,Sedan,Göy,2.3 L/161 a.g./Benzin,135 000 km,Avtomat,Ön,Xeyr,20 800 AZN
https://turbo.az/autos/7208320-geely-atlas-pro,"Geely Atlas Pro, ",Yeniləndi: 08.11.2023,Baxışların sayı: 34097,Bakı,Geely,Atlas Pro,2023,Offroader / SUV,Boz,1.5 L/190 a.g./Hibrid,0 km,Avtomat,Tam,Bəli,48 900 AZN
https://turbo.az/autos/7841835-bmw-525,"BMW 525, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3964,Bakı,BMW,525,2004,Sedan,Qara,2.5 L/218 a.g./Benzin,237 000 km,Avtomat,Arxa,Xeyr,16 500 AZN
https://turbo.az/autos/7763461-ford-transit,"Ford Transit, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1851,Bakı,Ford,Transit,2001,Furqon,Ağ,2.4 L/140 a.g./Dizel,511 057 km,Mexaniki,Arxa,Xeyr,17 800 AZN
https://turbo.az/autos/7861908-bmw-328,"BMW 328, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1104,Bakı,BMW,328,2013,Sedan,Yaş Asfalt,2.0 L/245 a.g./Benzin,109 800 km,Avtomat,Arxa,Xeyr,31 500 AZN
https://turbo.az/autos/7701052-volkswagen-passat,"Volkswagen Passat, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3032,Bakı,Volkswagen,Passat,2008,Sedan,Göy,2.0 L/200 a.g./Benzin,245 000 km,Avtomat,Ön,Xeyr,8 600 AZN
https://turbo.az/autos/7836703-bmw-520e,"BMW 520e, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3129,Bakı,BMW,520e,2021,Sedan,Göy,2.0 L/292 a.g./Plug-in Hibrid,33 065 km,Avtomat,Arxa,Xeyr,57 000 USD
https://turbo.az/autos/7853590-kia-sorento,"Kia Sorento, ",Yeniləndi: 08.11.2023,Baxışların sayı: 832,Bakı,Kia,Sorento,2016,Offroader / SUV,Ağ,2.2 L/200 a.g./Dizel,71 000 km,Avtomat,Tam,Xeyr,44 200 AZN
https://turbo.az/autos/7886859-bmw-520,"BMW 520, ",Yeniləndi: 08.11.2023,Baxışların sayı: 92,Bakı,BMW,520,2020,Sedan,Göy,2.0 L/190 a.g./Dizel,45 000 km,Avtomat,Arxa,Xeyr,45 900 USD
https://turbo.az/autos/7832994-land-rover-range-rover,"Land Rover Range Rover, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1314,Bakı,Land Rover,Range Rover,2014,Offroader / SUV,Qara,3.0 L/340 a.g./Benzin,98 000 km,Avtomat,Tam,Xeyr,54 000 USD
https://turbo.az/autos/7400765-mercedes-e-200,"Mercedes E 200, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1365,Bakı,Mercedes,E 200,2005,Sedan,Gümüşü,1.8 L/163 a.g./Benzin,167 000 km,Avtomat,Arxa,Xeyr,20 900 AZN
https://turbo.az/autos/7857496-bmw-328,"BMW 328, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3967,Bakı,BMW,328,2012,Sedan,Göy,2.0 L/245 a.g./Benzin,160 000 km,Avtomat,Arxa,Xeyr,19 500 USD
https://turbo.az/autos/7864153-hyundai-i30,"Hyundai i30, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3268,Qax,Hyundai,i30,2008,Hetçbek,Gümüşü,1.6 L/115 a.g./Dizel,288 000 km,Mexaniki,Ön,Xeyr,17 000 AZN
https://turbo.az/autos/7857032-volkswagen-id-6,"Volkswagen ID.6, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3253,Bakı,Volkswagen,ID.6,2023,Offroader / SUV,Ağ,0.0 L/204 a.g./Elektro,0 km,Avtomat,Arxa,Bəli,36 000 USD
https://turbo.az/autos/6563418-chevrolet-cobalt,"Chevrolet Cobalt, ",Yeniləndi: 08.11.2023,Baxışların sayı: 171600,Bakı,Chevrolet,Cobalt,2023,Sedan,Qara,1.5 L/106 a.g./Benzin,0 km,Mexaniki,Ön,Bəli,23 450 AZN
https://turbo.az/autos/7865465-bmw-x5,"BMW X5, ",Yeniləndi: 07.11.2023,Baxışların sayı: 2603,Sumqayıt,BMW,X5,2011,Offroader / SUV,Ağ,3.0 L/306 a.g./Dizel,141 500 km,Avtomat,Tam,Xeyr,24 700 USD
https://turbo.az/autos/7874950-audi-r8,"Audi R8, ",Yeniləndi: 08.11.2023,Baxışların sayı: 8016,Bakı,Audi,R8,2017,Rodster,Qırmızı,5.2 L/650 a.g./Benzin,16 350 km,Avtomat,Tam,Xeyr,205 000 USD
https://turbo.az/autos/7880721-land-rover-range-rover,"Land Rover Range Rover, ",Yeniləndi: 08.11.2023,Baxışların sayı: 154,Bakı,Land Rover,Range Rover,2015,Offroader / SUV,Ağ,5.0 L/510 a.g./Benzin,116 200 km,Avtomat,Tam,Xeyr,68 500 USD
https://turbo.az/autos/7808053-kia-sorento,"Kia Sorento, ",Yeniləndi: 08.11.2023,Baxışların sayı: 6134,Bakı,Kia,Sorento,2014,Offroader / SUV,Ağ,2.0 L/184 a.g./Dizel,130 000 km,Avtomat,Ön,Xeyr,38 600 AZN
https://turbo.az/autos/6181498-bestune-t99,"Bestune T99, ",Yeniləndi: 08.11.2023,Baxışların sayı: 9230,Bakı,Bestune,T99,2022,Offroader / SUV,Göy,2.0 L/225 a.g./Benzin,0 km,Avtomat,Ön,Bəli,59 900 AZN
https://turbo.az/autos/7886898-honda-insight,"Honda Insight, ",Yeniləndi: 08.11.2023,Baxışların sayı: 96,Bakı,Honda,Insight,2021,Liftbek,Yaş Asfalt,1.5 L/109 a.g./Hibrid,50 300 km,Avtomat,Ön,Xeyr,20 600 USD
https://turbo.az/autos/7886905-nissan-sunny,"Nissan Sunny, ",Yeniləndi: 08.11.2023,Baxışların sayı: 179,Bakı,Nissan,Sunny,2008,Sedan,Ağ,1.6 L/107 a.g./Benzin,224 000 km,Avtomat,Ön,Xeyr,14 700 AZN
https://turbo.az/autos/7881036-bmw-520,"BMW 520, ",Yeniləndi: 08.11.2023,Baxışların sayı: 681,Bakı,BMW,520,2016,Sedan,Göy,2.0 L/190 a.g./Dizel,184 000 km,Avtomat,Tam,Xeyr,27 200 USD
https://turbo.az/autos/7567721-lexus-rx-350h,"Lexus RX 350h, ",Yeniləndi: 08.11.2023,Baxışların sayı: 7066,Bakı,Lexus,RX 350h,2023,Offroader / SUV,Qara,2.5 L/218 a.g./Hibrid,0 km,Avtomat,Tam,Bəli,70 000 USD
https://turbo.az/autos/7876917-land-rover-range-rover,"Land Rover Range Rover, ",Yeniləndi: 08.11.2023,Baxışların sayı: 340,Bakı,Land Rover,Range Rover,2014,Offroader / SUV,Qara,5.0 L/510 a.g./Benzin,123 000 km,Avtomat,Tam,Xeyr,72 000 USD
https://turbo.az/autos/7886913-mercedes-c-180,"Mercedes C 180, ",Yeniləndi: 08.11.2023,Baxışların sayı: 135,Bakı,Mercedes,C 180,2018,Kupe,Qara,2.0 L/156 a.g./Benzin,55 000 km,Avtomat,Arxa,Xeyr,30 500 USD
https://turbo.az/autos/7886900-opel-astra,"Opel Astra, ",Yeniləndi: 08.11.2023,Baxışların sayı: 302,Şəki,Opel,Astra,1999,Universal,Göy,1.6 L/101 a.g./Benzin,356 000 km,Mexaniki,Ön,Xeyr,8 000 AZN
https://turbo.az/autos/7796856-lexus-rx-350h,"Lexus RX 350h, ",Yeniləndi: 08.11.2023,Baxışların sayı: 6267,Bakı,Lexus,RX 350h,2023,Offroader / SUV,Göy,2.4 L/350 a.g./Hibrid,0 km,Avtomat,Tam,Bəli,65 500 USD
https://turbo.az/autos/7627537-land-rover-range-rover,"Land Rover Range Rover, ",Yeniləndi: 08.11.2023,Baxışların sayı: 900,Bakı,Land Rover,Range Rover,2016,Offroader / SUV,Qara,3.0 L/340 a.g./Benzin,60 000 km,Avtomat,Tam,Xeyr,69 900 USD
https://turbo.az/autos/7856591-hyundai-accent,"Hyundai Accent, ",Yeniləndi: 08.11.2023,Baxışların sayı: 2372,Bakı,Hyundai,Accent,2009,Sedan,Ağ,1.4 L/97 a.g./Benzin,200 500 km,Avtomat,Ön,Xeyr,12 500 AZN
https://turbo.az/autos/7886912-toyota-prado,"Toyota Prado, ",Yeniləndi: 08.11.2023,Baxışların sayı: 77,Bakı,Toyota,Prado,2012,Offroader / SUV,Ağ,2.7 L/163 a.g./Benzin,162 000 km,Avtomat,Tam,Xeyr,26 900 USD
https://turbo.az/autos/7884310-skoda-superb,"Skoda Superb, ",Yeniləndi: 08.11.2023,Baxışların sayı: 207,Bakı,Skoda,Superb,2019,Sedan,Qəhvəyi,1.8 L/180 a.g./Benzin,105 000 km,Avtomat,Ön,Xeyr,35 900 AZN
https://turbo.az/autos/7660851-geely-coolray,"Geely Coolray, ",Yeniləndi: 08.11.2023,Baxışların sayı: 35407,Bakı,Geely,Coolray,2023,Offroader / SUV,Mavi,1.5 L/181 a.g./Benzin,0 km,Avtomat,Ön,Bəli,42 900 AZN
https://turbo.az/autos/7886916-saipa-tiba,"Saipa Tiba, ",Yeniləndi: 08.11.2023,Baxışların sayı: 133,Bakı,Saipa,Tiba,2014,Hetçbek,Boz,1.5 L/87 a.g./Benzin,149 000 km,Mexaniki,Ön,Xeyr,7 000 AZN
https://turbo.az/autos/7817376-kia-sorento,"Kia Sorento, ",Yeniləndi: 08.11.2023,Baxışların sayı: 5763,Bakı,Kia,Sorento,2016,Offroader / SUV,Yaş Asfalt,2.0 L/184 a.g./Dizel,187 500 km,Avtomat,Ön,Xeyr,45 900 AZN
https://turbo.az/autos/7886894-lada-vaz-2110,"LADA (VAZ) 2110, ",Yeniləndi: 08.11.2023,Baxışların sayı: 327,Bakı,LADA (VAZ),2110,2004,Sedan,Gümüşü,1.6 L/81 a.g./Benzin,124 286 km,Mexaniki,Ön,Xeyr,5 500 AZN
https://turbo.az/autos/7267410-geely-tugella-s,"Geely Tugella S, ",Yeniləndi: 08.11.2023,Baxışların sayı: 54392,Bakı,Geely,Tugella S,2023,Offroader / SUV,Boz,2.0 L/238 a.g./Benzin,0 km,Avtomat,Tam,Bəli,66 900 AZN
https://turbo.az/autos/7886917-toyota-corolla,"Toyota Corolla, ",Yeniləndi: 08.11.2023,Baxışların sayı: 479,Bakı,Toyota,Corolla,2010,Sedan,Ağ,1.6 L/124 a.g./Benzin,192 000 km,Avtomat,Ön,Xeyr,18 800 AZN
https://turbo.az/autos/7853937-volkswagen-passat,"Volkswagen Passat, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3208,Bakı,Volkswagen,Passat,2003,Sedan,Qara,1.8 L/150 a.g./Benzin,398 000 km,Avtomat,Ön,Xeyr,7 300 AZN
https://turbo.az/autos/7377109-bmw-x5,"BMW X5, ",Yeniləndi: 08.11.2023,Baxışların sayı: 9980,Bakı,BMW,X5,2016,Offroader / SUV,Ağ,2.0 L/313 a.g./Plug-in Hibrid,144 000 km,Avtomat,Tam,Xeyr,40 500 USD
https://turbo.az/autos/7525730-skoda-superb,"Skoda Superb, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1277,Bakı,Skoda,Superb,2021,Sedan,Boz,2.0 L/190 a.g./Benzin,61 000 km,Avtomat,Ön,Xeyr,43 900 AZN
https://turbo.az/autos/7855806-mercedes-e-230,"Mercedes E 230, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1750,Bakı,Mercedes,E 230,1997,Sedan,Göy,2.3 L/150 a.g./Benzin,352 000 km,Avtomat,Arxa,Xeyr,12 800 AZN
https://turbo.az/autos/7820545-mercedes-s-350,"Mercedes S 350, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3076,Bakı,Mercedes,S 350,2018,Sedan,Qara,3.0 L/249 a.g./Dizel,158 000 km,Avtomat,Arxa,Xeyr,69 000 USD
https://turbo.az/autos/7821506-jeep-cherokee,"Jeep Cherokee, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3855,Bakı,Jeep,Cherokee,2019,Offroader / SUV,Qara,2.4 L/184 a.g./Benzin,94 000 km,Avtomat,Ön,Xeyr,30 500 AZN
https://turbo.az/autos/7868505-hyundai-elantra,"Hyundai Elantra, ",Yeniləndi: 07.11.2023,Baxışların sayı: 2755,Qazax,Hyundai,Elantra,2014,Sedan,Ağ,1.8 L/150 a.g./Benzin,161 000 km,Avtomat,Ön,Xeyr,21 450 AZN
https://turbo.az/autos/7179315-chery-tiggo-8-pro-e,"Chery Tiggo 8 Pro e+, ",Yeniləndi: 08.11.2023,Baxışların sayı: 51738,Bakı,Chery,Tiggo 8 Pro e+,2023,Offroader / SUV,Boz,1.5 L/326 a.g./Plug-in Hibrid,0 km,Avtomat,Ön,Bəli,59 500 AZN
https://turbo.az/autos/7870695-kia-k7,"Kia K7, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1226,Bakı,Kia,K7,2016,Sedan,Ağ,2.2 L/202 a.g./Dizel,117 000 km,Avtomat,Ön,Xeyr,25 500 USD
https://turbo.az/autos/7886871-toyota-camry,"Toyota Camry, ",Yeniləndi: 08.11.2023,Baxışların sayı: 97,Bakı,Toyota,Camry,2013,Sedan,Qara,2.5 L/181 a.g./Benzin,195 000 km,Avtomat,Ön,Xeyr,30 800 AZN
https://turbo.az/autos/7875209-toyota-rav4,"Toyota RAV4, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1395,Bakı,Toyota,RAV4,2022,Offroader / SUV,Ağ,2.5 L/218 a.g./Hibrid,32 000 km,Variator,Ön,Xeyr,68 000 AZN
https://turbo.az/autos/7880401-bmw-750,"BMW 750, ",Yeniləndi: 08.11.2023,Baxışların sayı: 72,Bakı,BMW,750,2009,Sedan,Ağ,4.4 L/407 a.g./Benzin,143 000 km,Avtomat,Arxa,Xeyr,32 900 AZN
https://turbo.az/autos/7568191-bmw-528,"BMW 528, ",Yeniləndi: 08.11.2023,Baxışların sayı: 5588,Bakı,BMW,528,2013,Sedan,Yaş Asfalt,2.0 L/245 a.g./Benzin,141 000 km,Avtomat,Arxa,Xeyr,29 500 AZN
https://turbo.az/autos/7790836-fiat-500l,"Fiat 500L, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3989,Bakı,Fiat,500L,2013,Hetçbek,Sarı,1.4 L/95 a.g./Benzin,141 000 km,Avtomat,Ön,Xeyr,18 000 AZN
https://turbo.az/autos/7877618-bmw-530,"BMW 530, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1446,Bakı,BMW,530,2017,Sedan,Göy,2.0 L/249 a.g./Benzin,74 455 km,Avtomat,Arxa,Xeyr,37 600 USD
https://turbo.az/autos/7880735-kia-optima,"Kia Optima, ",Yeniləndi: 08.11.2023,Baxışların sayı: 414,Bakı,Kia,Optima,2014,Sedan,Yaş Asfalt,2.0 L/274 a.g./Benzin,99 646 km,Avtomat,Ön,Xeyr,26 800 AZN
https://turbo.az/autos/7884910-ford-fusion,"Ford Fusion, ",Yeniləndi: 08.11.2023,Baxışların sayı: 521,Bakı,Ford,Fusion,2019,Sedan,Qara,1.5 L/181 a.g./Benzin,71 325 km,Avtomat,Ön,Xeyr,26 600 AZN
https://turbo.az/autos/7878083-bmw-528,"BMW 528, ",Yeniləndi: 08.11.2023,Baxışların sayı: 781,Kürdəmir,BMW,528,2012,Sedan,Qara,2.0 L/245 a.g./Benzin,234 000 km,Avtomat,Arxa,Xeyr,30 700 AZN
https://turbo.az/autos/7886901-lada-vaz-21011,"LADA (VAZ) 21011, ",Yeniləndi: 08.11.2023,Baxışların sayı: 340,Şəmkir,LADA (VAZ),21011,1984,Sedan,Qırmızı,1.3 L/65 a.g./Benzin,136 999 km,Mexaniki,Arxa,Xeyr,3 700 AZN
https://turbo.az/autos/7881647-bmw-x5,"BMW X5, ",Yeniləndi: 08.11.2023,Baxışların sayı: 455,Bakı,BMW,X5,2022,Offroader / SUV,Qara,2.0 L/231 a.g./Dizel,2 700 km,Avtomat,Tam,Xeyr,79 800 USD
https://turbo.az/autos/7886892-lada-vaz-2115,"LADA (VAZ) 2115, ",Yeniləndi: 08.11.2023,Baxışların sayı: 494,Şabran,LADA (VAZ),2115,2001,Sedan,Yaş Asfalt,1.5 L/78 a.g./Benzin,333 333 km,Mexaniki,Ön,Xeyr,5 000 AZN
https://turbo.az/autos/7872935-ford-fusion,"Ford Fusion, ",Yeniləndi: 08.11.2023,Baxışların sayı: 376,Bakı,Ford,Fusion,2014,Sedan,Ağ,1.5 L/181 a.g./Benzin,228 000 km,Avtomat,Ön,Xeyr,21 540 AZN
https://turbo.az/autos/7834422-toyota-prado,"Toyota Prado, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1779,Bakı,Toyota,Prado,2012,Offroader / SUV,Ağ,2.7 L/163 a.g./Benzin,122 000 km,Avtomat,Tam,Xeyr,28 200 USD
https://turbo.az/autos/7875493-mitsubishi-pajero,"Mitsubishi Pajero, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1989,Bakı,Mitsubishi,Pajero,1993,Offroader / SUV,Mavi,3.0 L/180 a.g./Benzin,335 000 km,Mexaniki,Tam,Xeyr,16 300 AZN
https://turbo.az/autos/7673417-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 08.11.2023,Baxışların sayı: 5033,Bakı,Hyundai,Sonata,2022,Sedan,Yaş Asfalt,2.0 L/192 a.g./Hibrid,6 100 km,Avtomat,Arxa,Xeyr,53 900 AZN
https://turbo.az/autos/7886906-chevrolet-niva,"Chevrolet Niva, ",Yeniləndi: 08.11.2023,Baxışların sayı: 137,Şamaxı,Chevrolet,Niva,2007,Offroader / SUV,Gümüşü,1.7 L/80 a.g./Benzin,160 000 km,Mexaniki,Tam,Xeyr,9 000 AZN
https://turbo.az/autos/7855467-chevrolet-cruze,"Chevrolet Cruze, ",Yeniləndi: 08.11.2023,Baxışların sayı: 4680,Bakı,Chevrolet,Cruze,2017,Sedan,Boz,1.4 L/153 a.g./Benzin,164 000 km,Avtomat,Ön,Xeyr,16 500 AZN
https://turbo.az/autos/6423593-changan-uni-k,"Changan Uni-K, ",Yeniləndi: 08.11.2023,Baxışların sayı: 197666,Bakı,Changan,Uni-K,2022,Offroader / SUV,Boz,2.0 L/233 a.g./Benzin,0 km,Avtomat,Ön,Bəli,63 900 AZN
https://turbo.az/autos/7857647-chevrolet-cruze,"Chevrolet Cruze, ",Yeniləndi: 07.11.2023,Baxışların sayı: 1194,Bakı,Chevrolet,Cruze,2015,Sedan,Tünd qırmızı,1.4 L/140 a.g./Benzin,140 000 km,Avtomat,Ön,Xeyr,15 900 AZN
https://turbo.az/autos/7751639-volta-vsx,"Volta VSX, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3335,Bakı,Volta,VSX,2023,Moped,Ağ,0.0 L/2 a.g./Elektro,0 km,Avtomat,Arxa,Bəli,1 790 AZN
https://turbo.az/autos/7433036-lada-vaz-niva,"LADA (VAZ) Niva, ",Yeniləndi: 08.11.2023,Baxışların sayı: 860,Bakı,LADA (VAZ),Niva,2023,Offroader / SUV,Qara,1.7 L/83 a.g./Benzin,0 km,Mexaniki,Tam,Bəli,21 600 AZN
https://turbo.az/autos/7754881-bmw-x5,"BMW X5, ",Yeniləndi: 08.11.2023,Baxışların sayı: 2746,Bakı,BMW,X5,2022,Offroader / SUV,Göy,2.0 L/218 a.g./Dizel,24 000 km,Avtomat,Tam,Xeyr,78 500 USD
https://turbo.az/autos/7876855-mercedes-cla-250,"Mercedes CLA 250, ",Yeniləndi: 07.11.2023,Baxışların sayı: 3065,Bakı,Mercedes,CLA 250,2016,Sedan,Qara,2.0 L/211 a.g./Benzin,65 000 km,Avtomat,Ön,Xeyr,25 500 USD
https://turbo.az/autos/7576991-mercedes-gls-580,"Mercedes GLS 580, ",Yeniləndi: 08.11.2023,Baxışların sayı: 9221,Bakı,Mercedes,GLS 580,2022,Offroader / SUV,Qara,4.0 L/489 a.g./Benzin,0 km,Avtomat,Tam,Bəli,300 350 AZN
https://turbo.az/autos/7838161-citroen-c5,"Citroen C5, ",Yeniləndi: 08.11.2023,Baxışların sayı: 7392,Bakı,Citroen,C5,2013,Sedan,Ağ,1.6 L/156 a.g./Benzin,200 000 km,Avtomat,Ön,Xeyr,15 000 AZN
https://turbo.az/autos/7881058-bmw-528,"BMW 528, ",Yeniləndi: 08.11.2023,Baxışların sayı: 315,Bakı,BMW,528,2013,Sedan,Ağ,2.0 L/245 a.g./Benzin,95 000 km,Avtomat,Ön,Xeyr,19 800 USD
https://turbo.az/autos/7823842-bmw-318,"BMW 318, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1453,Sumqayıt,BMW,318,1999,Sedan,Qara,1.9 L/118 a.g./Benzin,485 000 km,Avtomat,Arxa,Xeyr,9 000 AZN
https://turbo.az/autos/7845990-volkswagen-polo,"Volkswagen Polo, ",Yeniləndi: 08.11.2023,Baxışların sayı: 884,Bakı,Volkswagen,Polo,2018,Sedan,Ağ,1.6 L/110 a.g./Benzin,145 000 km,Avtomat,Ön,Xeyr,20 500 AZN
https://turbo.az/autos/7829471-hyundai-elantra,"Hyundai Elantra, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1321,Bakı,Hyundai,Elantra,2014,Sedan,Qara,1.8 L/150 a.g./Benzin,141 000 km,Avtomat,Ön,Xeyr,21 500 AZN
https://turbo.az/autos/7832251-mercedes-sprinter-313,"Mercedes Sprinter 313, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3451,Sumqayıt,Mercedes,Sprinter 313,2007,Furqon,Ağ,2.2 L/129 a.g./Dizel,700 000 km,Mexaniki,Arxa,Xeyr,24 900 AZN
https://turbo.az/autos/7735193-land-rover-discovery-sport,"Land Rover Discovery Sport, ",Yeniləndi: 08.11.2023,Baxışların sayı: 4689,Bakı,Land Rover,Discovery Sport,2017,Offroader / SUV,Qara,2.0 L/240 a.g./Benzin,115 000 km,Avtomat,Tam,Xeyr,27 500 USD
https://turbo.az/autos/7870405-lada-vaz-2106,"LADA (VAZ) 2106, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3381,Bakı,LADA (VAZ),2106,1977,Sedan,Mavi,1.5 L/65 a.g./Benzin,85 632 km,Mexaniki,Arxa,Xeyr,2 200 AZN
https://turbo.az/autos/7886886-kia-ceed,"Kia Ceed, ",Yeniləndi: 08.11.2023,Baxışların sayı: 252,Bakı,Kia,Ceed,2013,Universal,Qara,1.6 L/128 a.g./Dizel,211 000 km,Avtomat,Ön,Xeyr,19 400 AZN
https://turbo.az/autos/7838079-honda-civic,"Honda Civic, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3393,Bakı,Honda,Civic,2010,Sedan,Ağ,1.3 L/95 a.g./Hibrid,286 000 km,Avtomat,Arxa,Xeyr,12 900 AZN
https://turbo.az/autos/7884444-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 08.11.2023,Baxışların sayı: 997,Bakı,Hyundai,Sonata,2006,Sedan,Göy,2.4 L/161 a.g./Benzin,210 000 km,Avtomat,Ön,Xeyr,12 300 AZN
https://turbo.az/autos/7819876-mercedes-vito,"Mercedes Vito, ",Yeniləndi: 08.11.2023,Baxışların sayı: 2215,Bakı,Mercedes,Vito,2010,Minivan,Ağ,2.2 L/150 a.g./Dizel,215 000 km,Mexaniki,Arxa,Xeyr,19 400 AZN
https://turbo.az/autos/7886890-lada-vaz-21013,"LADA (VAZ) 21013, ",Yeniləndi: 08.11.2023,Baxışların sayı: 208,Bakı,LADA (VAZ),21013,1987,Sedan,Qırmızı,1.3 L/65 a.g./Benzin,60 000 km,Mexaniki,Arxa,Xeyr,3 700 AZN
https://turbo.az/autos/7831517-lexus-rx-350,"Lexus RX 350, ",Yeniləndi: 08.11.2023,Baxışların sayı: 2036,Bakı,Lexus,RX 350,2023,Offroader / SUV,Boz,2.4 L/275 a.g./Benzin,0 km,Avtomat,Tam,Bəli,85 500 USD
https://turbo.az/autos/7886887-mercedes-c-220,"Mercedes C 220, ",Yeniləndi: 08.11.2023,Baxışların sayı: 333,Bakı,Mercedes,C 220,1995,Sedan,Gümüşü,2.2 L/150 a.g./Benzin,176 241 km,Avtomat,Arxa,Xeyr,8 200 AZN
https://turbo.az/autos/7843560-geely-tx4,"Geely TX4, ",Yeniləndi: 08.11.2023,Baxışların sayı: 2001,Bakı,Geely,TX4,2011,Hetçbek,Tünd qırmızı,2.4 L/102 a.g./Dizel,385 000 km,Mexaniki,Arxa,Xeyr,8 500 AZN
https://turbo.az/autos/6654786-changan-cs-55-plus,"Changan CS 55 Plus, ",Yeniləndi: 08.11.2023,Baxışların sayı: 8169,Bakı,Changan,CS 55 Plus,2022,Offroader / SUV,Qırmızı,1.4 L/180 a.g./Benzin,0 km,Avtomat,Ön,Bəli,43 900 AZN
https://turbo.az/autos/7808057-toyota-prado,"Toyota Prado, ",Yeniləndi: 08.11.2023,Baxışların sayı: 5086,Biləsuvar,Toyota,Prado,2010,Offroader / SUV,Ağ,2.7 L/163 a.g./Benzin,152 000 km,Avtomat,Tam,Xeyr,41 500 AZN
